common_len,common_topk,compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_id,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum
127,8,1016,679,0.6683070866141733,337,0.3316929133858268,39,00948d836971f053bbf9,127,23,0.18110236220472442,127,78,0.6141732283464567,0.9047164558975581,114.8989898989899,0.9448818897637795,120.0
127,8,1016,885,0.8710629921259843,131,0.12893700787401574,0,00afd811d2fb32cde01b,127,71,0.5590551181102362,127,116,0.9133858267716536,0.9807524059492564,124.55555555555556,0.9891732283464567,125.625
127,8,1016,888,0.8740157480314961,128,0.12598425196850394,1,00afd811d2fb32cde01b,127,65,0.5118110236220472,127,106,0.8346456692913385,0.963254593175853,122.33333333333333,0.9793307086614174,124.375
127,8,1016,835,0.8218503937007874,181,0.1781496062992126,2,00afd811d2fb32cde01b,127,48,0.3779527559055118,127,99,0.7795275590551181,0.9510061242344708,120.77777777777777,0.9724409448818898,123.5
127,8,1016,798,0.7854330708661418,218,0.21456692913385828,3,00afd811d2fb32cde01b,127,38,0.2992125984251969,127,94,0.7401574803149606,0.9408573928258968,119.4888888888889,0.9665354330708661,122.75
127,8,1016,821,0.8080708661417323,195,0.1919291338582677,4,00afd811d2fb32cde01b,127,44,0.3464566929133858,127,102,0.8031496062992126,0.9548556430446196,121.26666666666667,0.9744094488188977,123.75
127,8,1016,817,0.8041338582677166,199,0.19586614173228348,5,00afd811d2fb32cde01b,127,50,0.3937007874015748,127,106,0.8346456692913385,0.9618547681539809,122.15555555555555,0.9783464566929134,124.25
127,8,1016,778,0.765748031496063,238,0.234251968503937,6,00afd811d2fb32cde01b,127,40,0.31496062992125984,127,96,0.7559055118110236,0.9443569553805774,119.93333333333334,0.968503937007874,123.0
127,8,1016,758,0.7460629921259843,258,0.25393700787401574,7,00afd811d2fb32cde01b,127,37,0.29133858267716534,127,91,0.7165354330708661,0.9356080489938756,118.82222222222222,0.9635826771653543,122.375
127,8,1016,741,0.7293307086614174,275,0.2706692913385827,8,00afd811d2fb32cde01b,127,31,0.2440944881889764,127,83,0.6535433070866141,0.9202099737532808,116.86666666666667,0.9547244094488189,121.25
127,8,1016,766,0.7539370078740157,250,0.24606299212598426,9,00afd811d2fb32cde01b,127,37,0.29133858267716534,127,92,0.7244094488188977,0.9359580052493438,118.86666666666666,0.9635826771653543,122.375
127,8,1016,772,0.7598425196850394,244,0.24015748031496062,10,00afd811d2fb32cde01b,127,39,0.30708661417322836,127,103,0.8110236220472441,0.958005249343832,121.66666666666667,0.9763779527559056,124.0
127,8,1016,798,0.7854330708661418,218,0.21456692913385828,11,00afd811d2fb32cde01b,127,43,0.33858267716535434,127,94,0.7401574803149606,0.942257217847769,119.66666666666667,0.96751968503937,122.875
127,8,1016,756,0.7440944881889764,260,0.2559055118110236,12,00afd811d2fb32cde01b,127,33,0.25984251968503935,127,88,0.6929133858267716,0.9289588801399824,117.97777777777777,0.9596456692913385,121.875
127,8,1016,742,0.7303149606299213,274,0.26968503937007876,13,00afd811d2fb32cde01b,127,29,0.2283464566929134,127,78,0.6141732283464567,0.9100612423447069,115.57777777777778,0.9488188976377953,120.5
127,8,1016,693,0.6820866141732284,323,0.31791338582677164,14,00afd811d2fb32cde01b,127,19,0.14960629921259844,127,75,0.5905511811023622,0.9008669370874096,114.41010101010102,0.9429133858267716,119.75
127,8,1016,683,0.672244094488189,333,0.327755905511811,15,00afd811d2fb32cde01b,127,23,0.18110236220472442,127,68,0.5354330708661418,0.889763779527559,113.0,0.937007874015748,119.0
127,8,1016,635,0.625,381,0.375,16,00afd811d2fb32cde01b,127,15,0.11811023622047244,127,77,0.6062992125984252,0.9069116360454941,115.17777777777778,0.9468503937007874,120.25
